"age_of_driver","safty_rating","annual_income","past_num_of_claims","liab_prct","claim_est_payout","age_of_vehicle","vehicle_price","vehicle_weight","fraud"
31,93,34335,1,50,6120.245608,6,13376.42749,18997.47207,0
45,78,38075,0,72,1991.153066,9,22659.84879,22983.54389,0
29,78,33668,1,2,2151.813568,2,16113.15875,13269.55672,0
45,80,38061,3,8,4103.489838,3,27448.66037,17585.89098,1
55,87,40077,0,8,2315.28021,4,27856.21444,37580.42881,0
27,73,32967,1,3,4797.061573,5,24403.4227,30283.79953,0
41,89,37126,0,39,6000.598928,3,11927.36633,8469.292215,1
43,69,37624,0,76,4291.684782,4,25996.71332,21225.44804,0
59,62,40773,1,84,2188.577568,6,19340.89316,23421.33758,0
27,87,32958,0,4,3663.585816,7,56756.83973,9086.166772,1
41,61,37125,1,94,3662.244621,5,38437.0125,18205.88164,0
45,97,38054,0,35,3229.50459,6,29991.66588,19529.6186,0
39,61,36641,0,100,8124.365014,4,12574.11307,33035.70229,0
50,90,39113,0,55,2856.01186,4,13284.96323,37517.89462,0
57,53,40418,1,94,7413.466205,6,21806.00686,66397.44909,0
32,81,34665,0,92,3390.083819,5,33396.48677,13820.6715,0
49,76,38924,1,0,11101.93112,5,15522.3784,10817.95415,0
35,57,35567,1,50,10887.14327,5,13512.53267,61873.43281,0
59,80,40768,0,51,3582.393229,6,6910.029172,26186.2907,0
37,80,36112,0,98,1163.655591,3,13753.42479,43130.38962,0
39,81,36617,0,3,2563.40203,4,22387.63944,6383.254234,0
55,77,40071,0,100,2569.685464,3,47841.71471,28526.85156,0
65,88,41739,1,5,5559.684055,4,10762.43548,10575.16401,0
22,74,30920,0,47,3377.880322,9,16214.89274,37188.20837,0
62,95,41289,0,51,3627.622607,7,11508.49679,14660.86476,0
33,79,34983,0,46,10492.18138,3,11478.34315,12048.50157,0
50,69,39107,1,92,3331.886781,5,8903.735975,30560.46375,0
43,78,37624,0,93,6076.625623,9,8352.82213,20869.17767,1
31,54,34340,0,88,4703.531646,7,8594.006206,28719.91408,0
40,78,36901,0,55,6761.674881,2,26877.816,20141.19383,1
52,68,39505,3,5,7261.426098,4,23456.39844,42561.20953,0
29,95,33687,0,0,818.8491084,4,24267.70564,18243.86564,0
30,19,34027,0,99,7254.650595,6,13987.85605,24385.92558,1
31,45,34344,0,13,3552.214203,7,25752.83664,31153.48414,0
43,80,37609,0,65,10142.76245,7,16422.90207,17165.42793,1
22,68,30920,1,53,3462.25814,2,27727.35908,4932.488645,1
41,79,37130,0,25,4873.128501,7,19976.2855,17706.13629,0
41,88,37140,0,50,5405.582773,5,38158.1679,42593.59267,1
54,92,39884,0,85,4132.540605,7,39068.95503,10290.70426,0
53,70,39688,0,2,3882.239933,9,8469.318112,20761.14216,0
42,79,37364,0,2,5109.135158,4,24994.51087,19243.38191,1
47,52,38509,2,3,3707.933718,3,27362.65858,51380.97247,0
31,68,34337,1,50,3877.642043,5,27628.21923,10925.59027,0
53,43,39700,0,14,9820.941148,0,19320.65388,12540.48156,0
29,81,33654,0,0,6357.472286,5,4649.688031,13434.91339,0
34,69,35247,0,20,6547.056252,6,33804.8703,30415.64446,0
41,96,37135,0,33,3771.263552,6,31096.59708,24023.70478,0
48,84,38711,0,95,5740.551089,5,29097.05015,19429.85683,0
47,68,38512,0,86,4550.719175,6,6187.543063,18460.41879,0
58,82,40620,0,36,6685.530018,2,44493.74188,3973.991917,0
30,77,34011,0,34,5927.480225,8,31276.69816,9495.541979,0
44,84,37843,0,22,5432.196628,8,26458.42759,10457.79133,1
39,71,36647,0,100,7616.357147,6,25723.48706,44007.34184,0
49,77,38916,2,99,4766.909436,6,17740.52655,12355.82083,0
39,77,36640,0,2,7540.724062,4,12657.08396,17157.98453,0
45,66,38066,0,100,2471.653768,5,6889.895399,23881.84373,0
54,70,39885,0,66,6742.899018,7,23276.04152,21085.35417,0
50,79,39135,1,96,7118.870853,5,12100.23945,24106.1368,0
44,73,37842,0,47,6242.804271,6,16422.91684,19615.86551,0
49,81,38903,0,49,3280.738812,7,20081.23675,11571.22708,0
41,55,37135,2,86,7359.273096,3,27954.8202,24828.48635,0
37,66,36110,2,98,4120.105694,7,56716.05451,18004.78407,0
32,88,34675,1,51,3423.234888,2,24109.48799,13333.80475,0
41,63,37124,0,37,5961.493121,6,18121.86493,17259.1243,1
37,85,36108,3,50,4729.401935,8,19048.98083,20773.103,0
58,67,40609,2,49,7163.436973,3,24205.52838,25459.43919,0
28,79,33327,1,49,3588.526632,4,11860.942,29757.96737,1
52,93,39496,2,97,7864.429949,3,21444.71999,20104.41476,0
24,56,31782,1,49,3889.92792,8,37328.16574,13015.62034,0
66,96,41890,0,0,2935.133008,8,17787.36764,20464.83993,0
55,72,40076,1,0,2620.891048,3,18857.4808,24212.30013,0
54,62,39909,1,12,3932.447739,6,24759.10803,35609.27967,0
25,76,32186,0,4,5224.931569,3,14531.9166,11133.36378,0
49,91,38914,0,55,7215.412325,4,19436.2361,23909.58288,0
65,53,41758,2,76,2953.905353,7,15348.18422,22902.5062,0
45,70,38066,0,5,6230.966808,6,24731.15358,8751.479763,1
41,58,37159,0,76,7079.582067,5,24704.37844,40879.86818,0
75,92,43186,0,99,2065.446529,2,19395.08935,42303.47442,0
36,50,35848,0,14,4565.677773,10,37609.5918,43954.00466,0
55,86,40071,2,25,3160.359235,5,17115.99602,29348.8161,1
49,52,38915,1,36,1433.134026,6,17753.15113,21123.93645,0
30,79,34015,0,88,4852.651376,4,13297.05047,24061.56184,0
36,96,35840,0,0,5394.095598,3,26104.55111,24296.50888,0
32,89,34654,0,42,5637.263586,12,21233.76048,10717.88006,0
30,91,34013,0,56,3934.10078,2,11882.35073,18080.70638,0
26,82,32576,1,2,5997.294093,5,16862.07694,37617.75153,0
55,64,40058,2,30,2479.880628,3,22381.81238,23180.79444,0
60,39,40958,0,2,8376.875178,7,21245.12599,24468.76772,1
29,60,33672,1,35,6199.220434,5,50863.59814,9084.635051,0
46,76,38287,1,25,7443.009838,3,17455.40605,17617.73447,0
41,87,37158,0,24,6605.304729,4,53245.91742,31387.37971,0
24,80,31785,0,0,8043.916372,4,15101.97742,16011.90041,0
32,59,34670,0,49,5035.845601,3,9420.728761,36507.51372,0
49,64,38916,0,0,3457.562285,6,22336.72046,31383.80324,0
59,65,40767,0,99,6605.621199,7,19309.99194,32510.2146,0
44,82,37832,0,28,1314.580827,5,17252.83234,27531.75082,1
45,71,38065,0,50,5108.367913,9,36525.45215,18288.28922,0
53,43,39704,0,46,5641.596296,6,25489.33987,15778.862,0
36,90,35836,0,81,4358.390162,4,37698.58411,45631.48144,0
34,84,35265,0,0,2122.062181,6,37236.19768,18172.66939,0
39,78,36650,1,71,4964.937192,12,42620.92421,20206.72932,1
25,83,32190,2,51,3811.844919,3,35642.07809,24882.97025,0
27,51,32975,0,100,4101.97409,6,22042.5172,14170.77574,0
43,63,37619,0,66,6761.553295,4,67226.61244,50239.40329,0
38,90,36371,0,0,6905.260809,7,19252.24451,29722.72122,0
42,83,37393,0,87,5218.26532,8,56287.25087,35559.34099,0
46,81,38283,0,10,4456.632611,10,21822.32626,23324.82368,0
28,82,33335,0,67,4093.558347,5,14264.28541,32724.8096,0
39,63,36627,0,26,2467.917629,3,20024.18312,19517.98606,1
56,84,40282,1,76,4026.400559,3,26001.43446,13326.95768,0
39,87,36622,0,0,5031.878499,5,14706.8444,11153.57523,0
51,59,39334,0,83,2475.60201,3,13774.94601,7301.23006,0
48,70,38708,0,3,8121.419417,8,6223.054966,6263.349108,0
63,79,41428,2,96,4086.331639,6,19579.34754,20030.45147,0
54,90,39884,0,19,2579.124978,6,17702.9847,22252.51166,0
39,93,36642,1,2,3999.25891,5,23933.64458,15209.10224,0
46,74,38275,0,61,6770.426909,6,19419.41673,58117.76914,1
45,74,38074,0,54,2671.424199,5,12093.25487,10845.46809,0
28,79,33326,1,70,4926.129044,11,19468.2645,31992.13075,0
43,49,37604,0,100,1446.182636,6,12785.88308,10396.59595,1
24,65,31775,0,32,7848.189766,3,15584.60535,11373.40409,0
55,56,40071,0,5,1977.668938,7,6457.920139,20456.33756,1
46,91,38291,0,89,2851.04639,6,13601.01144,20711.01256,0
52,78,39517,1,52,2076.887056,3,39324.66013,29746.02777,1
49,93,38901,0,84,5986.192836,5,20223.87821,23600.31145,0
53,66,39707,0,34,2161.72553,6,19350.70448,48425.34484,0
29,92,33681,0,19,6609.208961,8,25829.89826,8227.70147,0
57,93,40403,0,60,7417.649534,8,33350.80903,25544.42898,0
42,89,37373,0,4,7087.537938,8,12130.24985,42853.5624,0
46,45,38267,0,13,3697.533168,11,49601.40577,21003.00872,0
41,85,37144,0,4,4079.061096,8,29902.49661,27589.61322,0
35,78,35548,0,4,4172.476538,5,28069.28956,13594.99507,0
37,72,36097,0,9,2608.548101,6,17389.80934,10627.83476,1
50,82,39116,0,99,5720.512279,5,14441.4156,17872.11451,0
48,80,38687,0,69,2118.743416,3,26417.71759,9759.645038,0
47,87,38493,0,12,5337.843821,6,24128.86396,17783.89553,0
22,86,30913,0,46,4537.002598,5,15407.94017,21649.78922,0
48,73,38696,0,83,3197.985956,2,15502.11048,32272.41862,0
35,39,35555,1,83,9574.552403,6,28167.88692,14125.9524,0
28,90,33350,0,74,2690.927395,7,46289.53349,15701.05858,0
40,72,36870,0,25,4004.587977,6,5431.472954,12109.37005,1
39,39,36631,0,2,5342.289411,4,10055.10195,19226.4305,1
33,83,34966,0,8,3500.208059,12,19789.82609,31551.90857,0
41,82,37136,1,57,4892.62538,5,40390.50429,33058.92962,0
38,60,36373,0,27,6573.165793,4,4424.936395,10246.95132,0
50,73,39108,0,39,3431.048579,4,31065.51339,28716.12362,0
37,45,36102,0,72,3389.872722,6,33970.04383,19305.29124,0
24,92,31774,3,2,4300.581451,9,25601.69976,20142.81114,0
37,58,36103,0,16,1800.79328,6,39921.30987,18797.63967,0
42,62,37380,0,97,8245.684963,4,17242.62522,61243.06885,0
76,88,43301,0,92,2345.513658,3,11688.03122,7225.670302,1
36,71,35854,0,32,3413.561061,3,30602.58712,17119.56066,1
55,75,40076,0,81,4574.113285,7,35235.60792,21411.53197,0
39,66,36640,0,31,8459.589719,4,19459.00078,39398.90832,0
31,78,34348,0,65,2576.161657,5,7015.276007,12731.18254,0
28,82,33319,0,1,2487.741074,4,12993.28907,10016.679,0
44,80,37836,0,77,3876.597494,3,11408.01991,35912.08819,0
36,79,35842,1,41,3953.454211,8,26493.71324,14372.63803,1
46,91,38286,0,64,5690.837543,6,7643.669196,24819.30508,0
69,81,42336,0,21,3109.269449,4,8001.391915,22298.01237,0
22,92,30917,1,77,1288.585997,5,26656.48781,16058.65918,0
48,79,38714,0,50,4459.379518,4,38742.34047,15043.95119,0
43,84,37605,0,49,5346.812705,6,30888.77228,20977.572,1
42,88,37385,0,100,3943.132292,5,23019.8372,18745.25868,0
30,75,34020,0,99,1954.293688,4,18067.52402,13940.05217,0
34,90,35245,2,63,6444.952343,6,23246.52545,10943.18677,0
42,77,37390,0,20,2233.045683,5,47545.65495,28735.92032,0
32,72,34654,0,1,5683.659592,6,29138.14045,13781.49536,1
52,70,39496,0,69,6386.190388,9,24808.8434,12382.17756,0
26,86,32594,1,50,8892.682935,6,6737.202063,4681.58312,0
32,79,34650,0,54,5729.568852,3,32218.81806,23575.76084,1
48,68,38720,0,89,4142.417371,8,34357.03622,10816.49221,1
45,83,38076,0,66,1672.271724,3,33572.59176,36654.17428,0
41,75,37126,0,1,4379.188611,2,26165.20754,12514.1199,1
48,94,38721,0,24,5037.454872,3,15085.7011,17148.84995,0
48,85,38703,0,42,6874.176181,3,21629.11855,27775.5708,0
29,90,33678,0,61,6502.095616,7,29655.66538,33822.93771,0
32,74,34647,0,15,5499.559957,3,13094.03185,24620.73549,0
49,66,38924,2,7,8310.086405,6,29879.71377,27131.9084,1
30,47,34020,0,19,6375.708431,3,64901.75799,20901.19198,0
50,77,39120,0,71,9145.585733,1,16516.1194,51106.27875,0
34,94,35253,0,50,6896.622446,1,26342.1986,36630.76826,0
42,86,37383,1,42,5628.795971,6,11923.99177,9576.897568,1
50,61,39137,0,49,2666.483615,7,20513.50183,19298.35715,0
38,73,36371,0,87,3805.342267,3,26906.15301,21467.3767,0
46,70,38287,0,84,4168.770872,6,15485.30389,19396.73436,0
45,67,38084,0,97,5627.46417,7,36681.42704,14180.02133,0
35,73,35547,0,53,5839.641073,3,8441.612971,18394.25118,0
31,57,34330,0,44,3811.087487,3,24420.7916,29480.23828,0
31,54,34334,0,99,4377.06677,4,39690.17106,36871.25589,0
25,63,32198,0,3,5008.710648,3,14384.63542,13442.96322,0
61,63,41096,0,10,1030.329791,2,10009.81448,18607.51792,0
52,77,39518,0,56,3525.337269,5,10051.54238,15224.04461,0
38,68,36379,1,31,4508.980957,5,14478.51109,30075.23322,1
88,59,44773,0,23,5444.281501,5,19978.05576,11283.39888,0
63,61,41455,1,4,2424.271624,4,32856.15681,29174.54455,0
30,87,34004,0,17,2753.626367,6,8228.290199,44265.32375,0
36,67,35843,0,41,3841.021836,3,20687.15313,53795.90043,0
51,66,39334,0,17,3950.265136,6,21073.61813,34627.75463,0
41,78,37158,0,100,2837.148684,7,31747.57138,7997.868153,0
19,80,29441,1,31,7255.337702,7,21698.17217,40270.56014,0
28,86,33318,2,81,10319.11823,7,15140.34124,47339.60552,0
50,83,39134,0,37,3792.144688,2,9216.305343,7727.625126,0
23,51,31390,0,47,3910.043486,5,11211.55708,10547.72345,0
30,77,34023,0,1,3827.518937,7,26572.61061,23380.18236,0
44,72,37829,0,50,10455.1638,3,10133.5933,11188.41528,0
44,63,37844,2,40,5472.292198,4,29429.54675,25552.84718,0
55,74,40061,1,39,8042.97037,13,15503.18869,32483.70799,0
41,76,37107,0,32,4704.313513,3,14346.83267,24710.67361,0
55,60,40079,0,20,1241.822943,6,19529.47121,55783.92707,0
27,29,32968,1,26,4521.069046,3,26882.07644,21554.1703,0
56,96,40268,2,65,6592.710556,3,11177.91486,32595.54155,1
36,84,35841,0,1,4716.736981,5,13459.83983,14720.0568,0
24,78,31787,0,77,5284.496654,6,19645.6226,12662.02792,0
30,75,34018,0,84,2604.491735,10,17591.502,6554.817938,0
44,91,37835,0,0,4028.178155,6,13172.54115,15777.75426,0
29,85,33685,0,4,3257.147474,7,9704.070756,33931.44847,0
71,79,42635,1,28,5957.851963,10,22552.59794,15694.25644,0
29,71,33664,1,1,6750.221608,8,31446.6312,27728.21099,0
30,75,34002,1,68,5245.813985,4,40918.48225,17860.42406,0
39,82,36623,0,67,7501.199318,4,33858.43711,30680.01903,0
36,79,35838,0,50,4149.712475,5,44156.42459,20491.69374,0
40,80,36893,0,88,3320.91703,3,26698.182,13637.63992,0
58,84,40596,4,2,5392.341433,5,14909.45286,55030.16438,0
47,60,38511,0,95,5600.957211,9,16197.81308,26539.32679,0
51,70,39297,0,96,5109.360054,2,32159.03245,15648.58582,0
48,82,38713,0,97,4657.881078,7,32789.92679,61207.41733,0
46,62,38271,2,25,3058.910985,6,12428.17742,20407.874,1
37,79,36104,0,78,5901.8184,6,36563.92481,41287.3173,1
64,57,41575,0,21,4554.759257,5,27028.40241,9814.190642,0
69,73,42345,0,4,5160.853387,3,41791.88213,21689.62725,0
52,58,39510,0,86,2036.454337,5,20393.94068,29611.81509,0
70,79,42467,0,51,4166.487902,0,11106.64286,20837.39166,0
49,59,38919,0,5,2021.041998,6,32047.01026,23431.6063,0
42,96,37373,0,46,6243.454129,4,26255.58243,6793.806847,0
45,92,38043,0,99,2474.518949,9,26092.34425,53386.2824,0
29,84,33680,1,87,4789.964282,7,21591.44743,9262.558804,1
31,84,34348,2,36,5488.409774,4,11371.1674,35366.20268,0
38,67,36382,0,57,7715.050914,1,15254.75775,29094.02693,0
51,86,39313,0,74,3004.51342,3,21761.8285,23072.2853,0
51,68,39316,1,2,5088.004761,4,9777.83498,7256.834659,0
43,81,37600,0,42,7734.00799,10,19580.8394,45516.61227,0
39,92,36640,0,90,4970.936529,8,16870.97338,19086.29137,0
72,42,42761,0,45,3950.245776,3,34221.49836,53897.01787,0
63,54,41429,0,50,8006.10426,3,31777.53566,16453.91579,0
35,61,35551,1,66,3716.759991,4,36214.58398,29731.70069,1
53,60,39692,2,1,4437.509352,3,17587.74417,14635.84511,0
40,77,36875,0,73,7406.76118,5,29045.95008,19306.40909,0
35,79,35549,2,5,8398.628624,8,18046.04891,41770.092,1
37,88,36089,0,50,6921.724902,6,40682.89269,49219.60311,1
43,52,37618,0,49,1486.570053,2,20774.68087,25559.92934,1
53,96,39724,2,0,7817.664683,6,19602.0972,40844.84901,0
63,82,41424,0,80,4759.721661,3,38089.47811,9692.020463,0
41,50,37145,0,45,4935.088049,6,7712.253689,20347.93057,0
55,69,40069,1,16,5628.784803,1,21589.03348,19563.21147,0
50,88,39108,1,92,4515.677267,5,22496.91692,7550.047104,0
41,68,37134,0,57,5737.170623,8,21752.33037,23342.70185,0
28,87,33326,0,100,6677.533989,2,18222.10924,36902.38969,0
38,44,36376,0,2,3198.782837,8,9517.592951,6894.582404,1
54,77,39890,0,33,4446.251939,9,30199.41705,45186.35656,0
43,80,37630,0,0,5889.809757,7,23661.08659,13342.26796,0
56,69,40254,3,26,3757.089986,5,27941.63503,14594.79154,0
60,76,40942,0,61,3186.079237,7,15574.38767,14370.63595,0
28,82,33331,1,0,4355.932864,5,24251.06915,4950.711232,0
38,71,36388,0,50,3555.307468,3,24741.11566,12497.04627,0
54,60,39916,0,71,3825.802588,7,8725.206448,9448.346103,0
26,76,32575,0,28,4620.738658,12,14668.63097,24334.25316,1
37,69,36114,0,100,7966.968146,3,20833.83,14756.42102,0
38,47,36372,1,2,5712.114911,6,9479.793599,11000.19311,0
48,79,38698,0,0,1844.690885,7,39303.85935,19575.29179,0
39,43,36635,0,61,6969.958779,6,11653.76397,47740.08177,0
27,80,32964,0,50,5544.882824,3,20001.1868,23798.2189,0
66,59,41910,1,50,3946.441937,3,27534.54985,10012.8951,1
30,84,34029,0,95,1721.150214,7,10760.46735,26592.49334,0
40,88,36874,0,52,2546.936561,4,33415.09855,17288.91053,0
41,63,37127,0,67,4574.406099,4,19390.21364,15785.29516,0
60,88,40948,0,97,1833.191236,1,10556.60691,28582.64732,0
28,69,33325,1,23,4228.770431,1,34682.41396,42182.01498,0
50,74,39119,3,39,5349.214209,3,10741.73328,23096.51765,0
48,75,38701,0,52,3974.211994,5,19559.48956,13503.77682,0
27,81,32960,1,49,2797.458954,5,16891.39315,25793.90557,1
59,91,40780,0,100,4786.297733,4,12743.02614,21388.68497,0
36,48,35850,0,98,3733.668724,5,17182.7309,12388.02786,0
52,77,39526,0,77,11984.33053,7,14026.44121,25332.88008,0
44,64,37836,1,2,7203.103779,7,36409.24178,13449.54138,0
27,47,32949,0,90,12119.74378,7,37967.74399,53713.46973,0
34,91,35292,0,33,4238.494903,7,22620.2878,16819.07381,0
43,73,37616,0,50,6449.423935,3,17864.02248,31716.12846,0
29,86,33680,0,80,5840.383919,4,15356.51134,28986.22665,0
58,95,40595,1,1,3867.288897,2,3414.10327,25887.88466,0
52,69,39511,1,63,5301.053351,5,17016.47307,9530.497071,0
32,87,34654,0,0,6483.941628,6,37196.65157,23845.00255,1
35,81,35556,0,9,5707.347475,4,32806.02234,49949.78472,0
24,81,31782,2,99,3227.183006,4,35052.7206,37998.16669,0
32,87,34661,0,14,9071.201407,3,10950.17936,27026.93012,0
38,81,36385,0,100,2285.18968,6,15388.09717,20597.40119,1
36,68,35819,1,47,5438.576697,4,30459.64948,17347.86393,0
61,84,41120,0,51,4311.325551,7,6854.665558,15447.6408,0
53,91,39703,0,9,4332.246602,8,16513.51635,21108.88432,0
47,67,38510,0,68,4801.139386,6,8034.054897,47064.45519,1
44,55,37852,2,84,2608.289097,5,26382.16142,16080.52697,1
32,72,34657,1,29,8010.275669,5,21723.42359,10407.71229,0
63,68,41438,1,76,4604.717816,6,10352.05291,18523.56462,0
44,76,37827,0,27,7277.086593,1,24886.14821,8213.187065,0
27,68,32946,0,17,7160.6868,2,33905.97645,10443.91978,0
40,80,36915,1,84,4894.523562,5,23796.21433,14165.151,0
43,38,37610,3,27,8271.886902,3,46496.32979,6847.829355,1
37,78,36099,1,5,5651.822308,4,42394.57571,23966.35042,0
61,80,41091,1,17,4342.570213,11,20570.70582,23172.24189,0
50,90,39125,0,99,4832.316689,6,16308.93974,18283.61913,0
68,83,42185,1,98,1475.120331,5,26593.38838,12917.03328,0
39,77,36638,0,50,7186.257168,7,13497.21155,11262.65723,0
25,78,32169,0,50,5368.06059,3,28746.45866,26767.64039,0
39,74,36645,0,46,4927.340527,2,58909.4285,40090.33342,0
30,94,34013,0,69,3394.902719,6,21636.68939,22648.98424,0
64,89,41586,0,55,6407.979351,7,5889.869317,18657.18478,0
41,80,37140,0,24,8028.009249,7,16929.9551,22032.55007,0
28,50,33319,1,0,3230.509524,3,25415.04548,29516.43397,0
64,86,41585,0,92,3754.99449,4,40742.68112,33917.19924,0
28,84,33329,0,93,3769.977818,2,16557.96621,62318.08404,0
41,50,37123,0,58,5187.668721,6,13745.05302,7672.030116,1
57,72,40422,3,0,2120.741351,6,16091.15399,12433.50189,1
27,64,32980,0,80,983.7591658,4,12948.09928,13818.75346,0
32,79,34671,2,9,5101.189415,3,8796.925102,17440.4255,0
30,74,34010,0,65,2941.063584,0,38041.30805,15913.27831,0
43,89,37617,0,78,3920.862864,5,28291.73162,19171.31415,0
73,84,42894,2,82,3966.564652,8,13675.65011,8847.616476,0
53,78,39694,0,13,3991.351158,3,27118.27856,23396.28975,0
41,60,37129,0,0,4011.77436,5,21758.11815,8198.570013,1
42,73,37377,0,85,2466.504085,4,17047.40289,42198.19733,1
41,57,37131,0,49,6528.117185,4,26845.74087,21517.93288,0
57,88,40432,0,27,4542.689772,5,33510.93579,31447.20389,0
47,66,38499,0,31,4737.420821,5,6974.596887,27526.80136,0
36,95,35821,3,3,6096.660866,7,25455.16347,18099.23005,0
40,77,36893,0,3,3559.030697,4,8831.550206,20744.96861,0
28,83,33317,1,95,5274.589014,7,25982.56172,19321.14438,0
34,40,35268,0,17,3542.196726,7,33544.92649,10107.76166,0
47,51,38521,0,93,6552.275082,5,27758.55264,21658.31682,1
23,82,31362,0,19,4177.852917,6,62530.84556,39498.5654,0
26,79,32587,0,1,2501.185372,5,31056.79432,11475.02207,0
50,73,39109,0,94,7481.026817,7,22245.57138,22588.16635,0
42,85,37370,0,36,8407.502911,5,23395.40681,21086.40306,0
58,87,40613,0,16,3089.111118,5,14743.79454,21438.46088,0
27,43,32952,1,22,5594.958307,1,40546.7373,14475.47783,1
33,54,34960,0,93,3515.135513,11,12794.27637,10305.98198,0
35,41,35552,0,0,5015.329875,3,12897.47411,49103.20487,0
54,70,39891,0,99,1583.002737,8,33216.57296,25153.96176,0
25,76,32181,2,5,6151.415943,8,14344.35643,13615.54352,0
54,90,39888,0,17,5482.331552,4,39622.80658,11414.26828,0
23,70,31366,0,100,10078.75987,2,5018.204082,20655.25299,0
47,66,38500,0,50,7786.616455,4,26839.61698,17449.39532,0
38,89,36369,0,39,4012.574744,5,28305.61629,16037.1623,1
60,60,40953,0,40,4284.236219,5,32017.9405,10138.26023,0
24,76,31784,2,8,1821.963234,5,14115.11731,11156.32806,0
36,83,35836,0,66,4633.294968,2,21102.87862,25537.87381,0
37,92,36108,0,15,9846.634941,5,20546.77929,36891.69538,0
25,82,32196,0,41,2461.99101,4,41238.10505,25758.11785,0
38,63,36363,0,91,2356.252698,12,8995.842084,37227.81856,1
56,97,40248,0,38,5615.889895,11,2457.329316,24216.62338,0
44,76,37827,1,1,7123.831131,3,59068.33798,20017.38208,0
52,58,39490,2,98,8643.868134,5,37946.61332,17662.75105,1
33,38,34953,1,17,2627.021529,5,28614.35757,29297.75203,0
40,79,36892,0,23,9874.80532,3,28497.35424,34319.38648,1
43,87,37594,0,41,3706.662494,6,20209.76812,15256.95854,0
33,65,34944,0,93,8580.858862,8,28101.48187,21018.63468,0
34,73,35261,1,90,4320.81217,3,32033.98556,41977.83644,0
38,78,36368,0,0,10224.78327,7,36937.78618,16460.40295,0
50,90,39104,1,78,6280.140226,4,29694.77869,16144.67075,0
43,74,37615,2,50,4715.815206,4,40958.85297,23770.46329,1
41,87,37123,1,50,3824.098101,7,64304.9149,14368.40521,0
54,88,39904,3,0,8373.303037,5,15414.52651,28470.90609,0
51,77,39323,0,43,4541.777966,7,21411.48919,30239.38092,0
50,73,39124,0,65,9163.275789,5,29311.94767,23024.8856,0
35,45,35549,1,50,2939.462027,3,13828.64078,13175.76747,0
